Attrition,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Ticket_Medio,Transacoes_por_Mes,Gasto_Medio_Mensal,Rotativo_Ratio,Disponibilidade_Relativa,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Faixa_Idade,Renda_Class,Cluster,PC1,PC2
1,40,2,29,3,2,2,6332.0,318,6014.0,0.783,2505,43,0.536,0.05,58.25581395348837,1.4827586206896552,86.37931034482759,0.0502210991787744,0.9497789008212256,M,Uneducated,Married,$60K - $80K,Blue,30-49,Alta,0,0.15965870987291225,-1.5497973602648867
0,41,2,36,4,3,2,6062.0,761,5301.0,0.307,3877,66,0.375,0.126,58.74242424242424,1.8333333333333333,107.69444444444444,0.1255361266908611,0.8744638733091389,M,High School,Married,$60K - $80K,Blue,30-49,Alta,0,0.1712742084721433,-0.9233041257692886
0,47,3,29,4,2,2,2897.0,638,2259.0,1.041,4491,75,0.786,0.22,59.88,2.586206896551724,154.86206896551724,0.2202278218847083,0.7797721781152916,F,Post-Graduate,Married,Less than $40K,Blue,30-49,Baixa,0,0.48241271170300165,0.4671078342525129
0,46,4,36,4,5,0,13407.0,1341,12066.0,0.928,4869,84,0.615,0.1,57.96428571428572,2.333333333333333,135.25,0.1000223763705527,0.8999776236294473,M,High School,Single,$60K - $80K,Blue,30-49,Alta,0,1.1991914886904678,-0.4609576676155448
0,50,2,40,5,2,2,6610.0,1663,4947.0,0.813,4735,83,0.766,0.252,57.04819277108434,2.075,118.375,0.2515885022692889,0.748411497730711,F,Graduate,Single,Unknown,Blue,50-69,Baixa,0,-0.1401477058068009,0.283336212954028
1,33,4,36,5,3,4,1438.3,0,1438.3,0.98,2439,43,0.72,0.0,56.72093023255814,1.1944444444444444,67.75,0.0,1.0,M,Uneducated,Married,$80K - $120K,Blue,30-49,Alta,0,-0.29736036387950543,-1.972289913811038
0,45,5,34,4,1,2,2030.0,1269,761.0,0.646,5067,88,0.725,0.625,57.57954545454545,2.588235294117647,149.02941176470588,0.6251231527093596,0.3748768472906404,F,High School,Married,Less than $40K,Blue,30-49,Baixa,1,-0.7358781985603036,2.4350644590665547
1,53,1,43,1,2,3,3146.0,0,3146.0,0.414,1868,38,0.31,0.0,49.1578947368421,0.8837209302325582,43.44186046511628,0.0,1.0,M,High School,Married,$40K - $60K,Blue,50-69,Média,0,-0.6689027257473233,-2.733028844533403
0,36,0,30,5,3,2,5302.0,2414,2888.0,0.779,4284,74,0.682,0.455,57.891891891891895,2.466666666666667,142.8,0.4552998868351565,0.5447001131648435,M,Graduate,Married,$80K - $120K,Blue,30-49,Alta,1,-0.6745488243995376,1.8225523653517293
0,55,2,45,6,2,3,3185.0,1820,1365.0,0.965,5069,81,1.025,0.571,62.58024691358025,1.8,112.64444444444445,0.5714285714285714,0.4285714285714285,F,Unknown,Single,Less than $40K,Blue,50-69,Baixa,1,-1.6126247322537322,1.6303325816208423
0,42,3,36,4,3,2,4328.0,1749,2579.0,0.806,4593,72,1.0,0.404,63.79166666666666,2.0,127.58333333333331,0.4041127541589648,0.5958872458410351,F,Post-Graduate,Married,Less than $40K,Blue,30-49,Baixa,1,-0.519564293044935,1.2587858907486489
0,51,3,45,3,3,3,2238.0,1300,938.0,1.071,4508,79,0.756,0.581,57.063291139240505,1.7555555555555555,100.17777777777778,0.580875781948168,0.419124218051832,F,Uneducated,Married,Less than $40K,Blue,50-69,Baixa,1,-1.4552643202719733,1.4859128887983513
0,44,4,36,4,3,3,2658.0,1884,774.0,0.627,4779,83,0.93,0.709,57.57831325301205,2.305555555555556,132.75,0.708803611738149,0.291196388261851,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,1,-1.4185779252665816,2.6839747277787054
0,47,1,36,4,2,2,9090.0,1371,7719.0,0.64,4422,65,0.585,0.151,68.03076923076924,1.805555555555556,122.83333333333331,0.1508250825082508,0.8491749174917492,M,Post-Graduate,Single,$60K - $80K,Blue,30-49,Alta,0,0.3083717390889913,-0.5219814773268854
0,46,5,28,3,2,3,2424.0,2169,255.0,0.613,4209,76,0.767,0.895,55.38157894736842,2.7142857142857144,150.32142857142858,0.8948019801980198,0.1051980198019802,F,Unknown,Single,Less than $40K,Blue,30-49,Baixa,1,-1.8072834390807546,3.7275939480850364
0,57,2,36,5,1,3,1438.3,0,1438.3,0.565,3848,75,0.705,0.0,51.306666666666665,2.083333333333333,106.88888888888889,0.0,1.0,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,0,0.2782585374964321,-1.479568758541067
1,43,1,27,4,3,3,1438.3,0,1438.3,0.481,2137,40,0.333,0.0,53.425,1.4814814814814814,79.14814814814815,0.0,1.0,F,Post-Graduate,Married,Less than $40K,Blue,30-49,Baixa,0,-0.30334040663888256,-2.0511195090537555
0,61,1,44,4,3,2,2303.0,540,1763.0,0.57,3440,46,0.704,0.234,74.78260869565217,1.0454545454545454,78.18181818181819,0.2344767694311767,0.7655232305688233,F,Graduate,Single,Unknown,Blue,50-69,Baixa,0,-1.1602348453615958,-1.0573990807215188
0,51,2,41,4,2,3,2792.0,887,1905.0,0.793,4074,81,0.8,0.318,50.2962962962963,1.975609756097561,99.36585365853658,0.3176934097421203,0.6823065902578797,M,Graduate,Divorced,$120K +,Blue,50-69,Alta,1,-0.6425046317818295,0.22624964487904234
0,44,4,32,3,1,2,2900.0,1987,913.0,0.667,4549,70,0.75,0.685,64.98571428571428,2.1875,142.15625,0.6851724137931035,0.3148275862068965,F,Post-Graduate,Single,Less than $40K,Blue,30-49,Baixa,1,-1.2276111751400387,2.6883161996832916
0,46,2,33,3,3,3,2267.0,1283,984.0,0.761,4249,81,0.8,0.566,52.45679012345679,2.4545454545454546,128.75757575757575,0.5659461843846493,0.4340538156153506,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1,-0.9434088386281305,1.8944012951461513
0,52,1,34,3,3,3,4189.0,2066,2123.0,0.686,4661,85,0.735,0.493,54.83529411764706,2.5,137.08823529411765,0.4931964669372165,0.5068035330627835,F,Graduate,Married,$40K - $60K,Blue,50-69,Média,1,-0.7257644901224489,1.763164144278703
1,45,4,39,6,3,2,12890.0,0,12890.0,0.576,2216,51,0.545,0.0,43.45098039215687,1.3076923076923077,56.82051282051282,0.0,1.0,M,Graduate,Married,$60K - $80K,Blue,30-49,Alta,0,-0.0357392691218028,-2.847107078235334
0,35,2,26,6,1,2,3269.0,1434,1835.0,0.63,4672,66,0.65,0.439,70.78787878787878,2.5384615384615383,179.69230769230768,0.4386662587947385,0.5613337412052616,F,Graduate,Single,Unknown,Blue,30-49,Baixa,1,-0.2510743999578905,1.6918066691439462
0,59,1,36,6,2,2,2759.0,2481,278.0,0.588,5037,84,0.68,0.899,59.96428571428572,2.333333333333333,139.91666666666666,0.8992388546574845,0.1007611453425154,F,Post-Graduate,Single,Less than $40K,Blue,50-69,Baixa,1,-2.473561172374481,3.452301800991103
1,46,5,37,3,2,2,1787.0,0,1787.0,0.654,2345,36,0.286,0.0,65.13888888888889,0.972972972972973,63.37837837837838,0.0,1.0,F,Doctorate,Single,Less than $40K,Blue,30-49,Baixa,0,-0.2875686904755517,-2.250979156610026
0,43,3,33,4,2,3,6854.0,0,6854.0,0.703,4578,72,0.756,0.0,63.583333333333336,2.1818181818181817,138.72727272727272,0.0,1.0,M,Graduate,Single,$60K - $80K,Blue,30-49,Alta,0,1.2682343107529297,-1.2110028373190143
1,35,1,27,3,2,2,2904.0,2517,387.0,0.624,2653,46,0.586,0.867,57.67391304347826,1.7037037037037035,98.25925925925924,0.8667355371900827,0.1332644628099173,M,Doctorate,Single,$80K - $120K,Blue,30-49,Alta,1,-2.717333791253018,3.032729017148771
0,44,0,34,5,2,2,5293.0,1236,4057.0,0.848,4572,90,0.8,0.234,50.8,2.647058823529412,134.47058823529412,0.2335159644813905,0.7664840355186094,M,High School,Divorced,$80K - $120K,Blue,30-49,Alta,0,0.2702568455239892,0.5733036974839055
0,57,3,49,4,2,1,1781.0,0,1781.0,0.57,4593,81,0.8,0.0,56.7037037037037,1.653061224489796,93.73469387755102,0.0,1.0,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,0,0.3244338470431637,-1.5197434739833995
0,50,3,36,4,3,2,3276.0,2353,923.0,0.725,4488,92,0.736,0.718,48.78260869565217,2.555555555555556,124.66666666666669,0.7182539682539683,0.2817460317460317,M,Unknown,Married,$60K - $80K,Blue,50-69,Alta,1,-1.5602034896694457,2.874921715221264
0,55,2,48,5,3,3,34516.0,1384,33132.0,0.625,3807,82,0.864,0.04,46.426829268292686,1.7083333333333333,79.3125,0.0400973461583034,0.9599026538416966,M,Uneducated,Single,$60K - $80K,Silver,50-69,Alta,0,1.3861373249177398,-2.7768933463950662
0,48,4,30,3,3,2,14670.0,1900,12770.0,0.806,4221,83,0.766,0.13,50.855421686746986,2.7666666666666666,140.7,0.1295160190865712,0.8704839809134287,M,High School,Unknown,$60K - $80K,Blue,30-49,Alta,0,1.2253255086201662,-0.09423554334307524
1,59,2,36,3,3,3,4375.0,0,4375.0,0.621,2507,53,0.472,0.0,47.301886792452834,1.4722222222222223,69.63888888888889,0.0,1.0,F,High School,Married,$40K - $60K,Blue,50-69,Média,0,-0.2394763246788159,-2.346164722758725
0,36,2,24,6,3,3,3448.0,1903,1545.0,0.841,5471,87,0.642,0.552,62.88505747126437,3.625,227.95833333333331,0.5519141531322506,0.4480858468677494,F,College,Unknown,Unknown,Blue,30-49,Baixa,1,0.04286160416378187,2.941392655704227
1,43,2,33,5,3,3,2111.0,1761,350.0,0.753,2112,46,0.769,0.834,45.91304347826087,1.393939393939394,64.0,0.8342018000947419,0.1657981999052581,M,Graduate,Married,$80K - $120K,Blue,30-49,Alta,1,-3.3482875020447898,2.025000810363432
0,55,2,36,4,1,3,3123.0,0,3123.0,0.513,4424,81,0.723,0.0,54.617283950617285,2.25,122.88888888888889,0.0,1.0,F,College,Single,Less than $40K,Blue,50-69,Baixa,0,0.7886242553005459,-1.2627320169420726
0,42,4,19,5,3,2,8374.0,0,8374.0,0.885,4493,59,1.034,0.0,76.15254237288136,3.1052631578947367,236.47368421052636,0.0,1.0,M,Graduate,Married,$40K - $60K,Blue,30-49,Média,0,2.141517717084264,-0.4426815031291782
0,48,1,28,3,1,2,15713.0,1387,14326.0,0.904,4775,61,0.605,0.088,78.27868852459017,2.1785714285714284,170.53571428571428,0.0882708585247883,0.9117291414752116,F,High School,Married,$40K - $60K,Silver,30-49,Média,0,1.5127695547801758,-0.5457778743658784
0,60,0,36,6,3,2,4115.0,1231,2884.0,0.745,3627,61,1.179,0.299,59.459016393442624,1.6944444444444444,100.75,0.2991494532199271,0.7008505467800729,F,Unknown,Single,$40K - $60K,Blue,50-69,Média,1,-1.1306016024928653,-0.04360611313424017
1,50,3,36,6,3,2,6925.0,0,6925.0,0.821,2506,36,0.44,0.0,69.61111111111111,1.0,69.61111111111111,0.0,1.0,M,Uneducated,Single,$80K - $120K,Blue,50-69,Alta,0,-0.3083472808804268,-2.5662062059131845
0,42,2,30,5,3,2,1898.0,725,1173.0,0.664,5051,64,1.065,0.382,78.921875,2.1333333333333333,168.36666666666667,0.3819810326659641,0.6180189673340358,F,High School,Married,Unknown,Blue,30-49,Baixa,1,-0.13745040027948577,1.1602705548955126
0,44,1,39,4,3,2,2021.0,1182,839.0,0.794,4209,77,0.833,0.585,54.66233766233766,1.9743589743589745,107.92307692307692,0.5848589807026224,0.4151410192973775,F,High School,Single,Unknown,Blue,30-49,Baixa,1,-1.4087332708252158,1.689314893109567
0,33,3,13,5,3,3,1630.0,1008,622.0,0.695,4143,67,0.595,0.618,61.83582089552239,5.153846153846154,318.6923076923077,0.6184049079754601,0.3815950920245399,F,Uneducated,Single,Less than $40K,Blue,30-49,Baixa,1,0.6083370567794283,3.5787290176199904
1,48,4,43,3,2,4,1538.0,0,1538.0,0.684,2275,43,0.483,0.0,52.906976744186046,1.0,52.906976744186046,0.0,1.0,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,0,-0.5846059900819504,-2.4677465357390926
0,48,5,38,6,2,3,22639.0,1481,21158.0,0.703,4219,65,0.477,0.065,64.9076923076923,1.7105263157894737,111.02631578947368,0.0654180838376253,0.9345819161623746,M,Uneducated,Single,$60K - $80K,Blue,30-49,Alta,0,1.0097152699992755,-1.8735728746631632
0,39,3,19,5,1,2,2452.0,2423,29.0,0.778,4204,63,0.8,0.988,66.73015873015873,3.3157894736842106,221.26315789473685,0.9881729200652528,0.0118270799347471,F,Post-Graduate,Married,Less than $40K,Blue,30-49,Baixa,1,-1.7058902087072008,4.8123367067873986
0,32,4,22,6,3,3,1438.3,1056,382.3,0.986,4885,78,1.053,0.734,62.62820512820513,3.5454545454545454,222.04545454545453,0.7342000973371341,0.2657999026628658,F,Unknown,Married,Less than $40K,Blue,30-49,Baixa,1,-0.5100746706601709,3.5774970340855123
1,41,2,24,5,2,3,9924.0,0,9924.0,0.517,1949,43,0.483,0.0,45.325581395348834,1.7916666666666667,81.20833333333333,0.0,1.0,M,High School,Married,$120K +,Blue,30-49,Alta,0,0.23486558204478744,-2.293582914971035
0,37,2,26,4,2,2,2586.0,835,1751.0,0.721,4883,73,0.825,0.323,66.89041095890411,2.8076923076923075,187.80769230769232,0.322892498066512,0.677107501933488,F,Uneducated,Single,Less than $40K,Blue,30-49,Baixa,1,0.5309147656079123,1.3260465884270334
0,59,1,52,6,3,3,2308.0,2094,214.0,0.722,4869,77,0.75,0.907,63.23376623376623,1.4807692307692308,93.6346153846154,0.9072790294627384,0.0927209705372617,F,Unknown,Married,Less than $40K,Blue,50-69,Baixa,1,-3.2244861180350375,2.606514682034573
0,48,2,42,4,2,0,10514.0,1494,9020.0,0.649,4949,76,0.81,0.142,65.11842105263158,1.809523809523809,117.83333333333331,0.1420962526155602,0.8579037473844398,F,Graduate,Married,Unknown,Blue,30-49,Baixa,0,0.5472168687622705,-0.34299178918977313
0,54,3,44,3,3,3,1655.0,0,1655.0,0.766,4621,67,0.675,0.0,68.97014925373135,1.5227272727272727,105.02272727272728,0.0,1.0,M,Graduate,Married,$40K - $60K,Blue,50-69,Média,0,0.4238537924004125,-1.590742807877914
0,41,2,25,4,2,2,2768.0,2228,540.0,0.864,5112,86,0.87,0.805,59.44186046511628,3.44,204.48,0.8049132947976878,0.1950867052023121,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,1,-0.8582173988206695,4.17436757804903
0,59,0,52,3,3,3,2533.0,2076,457.0,0.738,3816,75,0.829,0.82,50.88,1.4423076923076923,73.38461538461539,0.8195815238847217,0.1804184761152783,F,Unknown,Single,Less than $40K,Blue,50-69,Baixa,1,-3.020843304272532,2.1631528716189883
0,48,2,42,6,3,2,25658.0,1721,23937.0,0.592,4498,85,0.635,0.067,52.917647058823526,2.023809523809524,107.0952380952381,0.0670745966170395,0.9329254033829604,M,Graduate,Married,$80K - $120K,Blue,30-49,Alta,0,1.2201808233999427,-1.6705917819726808
1,55,2,36,6,2,3,4410.0,2517,1893.0,0.53,1883,44,0.63,0.571,42.79545454545455,1.2222222222222223,52.30555555555556,0.5707482993197279,0.4292517006802721,F,College,Divorced,$40K - $60K,Blue,50-69,Média,1,-3.0489750044904755,0.5973090799688222
1,49,4,39,6,3,2,3468.0,2517,951.0,0.746,2494,39,0.345,0.726,63.94871794871795,1.0,63.94871794871795,0.7257785467128027,0.2742214532871972,F,Uneducated,Unknown,Less than $40K,Blue,30-49,Baixa,1,-3.2541011472382544,1.4114304914828573
0,51,3,36,4,2,3,1438.3,0,1438.3,0.709,4323,70,0.667,0.0,61.75714285714286,1.9444444444444444,120.08333333333331,0.0,1.0,F,Post-Graduate,Married,Less than $40K,Blue,50-69,Baixa,0,0.5898328563252233,-1.3119826949420328
1,34,3,15,5,1,3,1438.3,0,1438.3,0.689,2819,48,0.6,0.0,58.72916666666666,3.2,187.9333333333333,0.0,1.0,F,High School,Unknown,Unknown,Blue,30-49,Baixa,0,1.1961239109019977,-0.5869817688235288
0,55,1,36,3,2,3,6968.0,1430,5538.0,0.95,4037,69,1.029,0.205,58.5072463768116,1.9166666666666667,112.13888888888889,0.2052238805970149,0.7947761194029851,F,High School,Unknown,Unknown,Blue,50-69,Baixa,0,-0.07051698492809806,-0.11824604735189316
0,35,3,22,3,1,3,2441.0,1670,771.0,0.697,4105,73,0.553,0.684,56.23287671232877,3.3181818181818183,186.5909090909091,0.6841458418680868,0.3158541581319131,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,1,-0.6012063845014557,3.1530314867669667
1,46,4,37,3,2,2,1836.0,0,1836.0,0.323,1799,28,0.167,0.0,64.25,0.7567567567567568,48.62162162162162,0.0,1.0,F,Post-Graduate,Single,Less than $40K,Blue,30-49,Baixa,0,-0.6372582952907971,-2.6104133542171537
0,50,1,36,5,1,3,2560.0,1807,753.0,0.995,4456,70,0.522,0.706,63.65714285714286,1.9444444444444444,123.77777777777776,0.705859375,0.294140625,F,Graduate,Married,$40K - $60K,Blue,50-69,Média,1,-1.9095875578180306,2.2611241673491174
0,43,4,36,4,1,2,32733.0,1448,31285.0,0.655,3452,54,0.862,0.044,63.92592592592592,1.5,95.88888888888889,0.0442367030214157,0.9557632969785844,M,College,Married,$80K - $120K,Blue,30-49,Alta,0,1.6563358755124082,-2.319172160015539
1,48,2,41,5,3,2,2964.0,2517,447.0,0.699,2327,38,0.81,0.849,61.23684210526316,0.926829268292683,56.75609756097561,0.8491902834008097,0.1508097165991903,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1,-3.7040352017402225,2.06267183809342
0,44,1,29,6,1,2,8315.0,1008,7307.0,0.718,4088,66,0.61,0.121,61.93939393939394,2.2758620689655173,140.9655172413793,0.1212266987372218,0.8787733012627781,M,Unknown,Unknown,$80K - $120K,Blue,30-49,Alta,0,0.5041992428973022,-0.4887086812103294
0,65,0,56,6,3,3,2279.0,1789,490.0,0.865,4091,82,0.907,0.785,49.89024390243903,1.4642857142857142,73.05357142857143,0.7849934181658622,0.2150065818341378,F,Unknown,Single,Less than $40K,Blue,50-69,Baixa,1,-3.2014341081222333,1.7746241342988451
0,53,4,48,5,1,2,34516.0,800,33716.0,0.804,3819,72,0.6,0.023,53.04166666666666,1.5,79.5625,0.0231776567389036,0.9768223432610964,M,College,Single,$80K - $120K,Silver,50-69,Alta,0,1.5882521703843437,-3.0784965515749967
0,49,4,39,5,1,2,1438.3,0,1438.3,0.562,3691,77,0.51,0.0,47.935064935064936,1.9743589743589745,94.64102564102564,0.0,1.0,M,Doctorate,Married,$40K - $60K,Blue,30-49,Média,0,0.3058914149704341,-1.4972981655319124
0,45,3,36,6,2,3,2020.0,1103,917.0,0.942,4951,85,0.932,0.546,58.24705882352941,2.361111111111111,137.52777777777777,0.5460396039603961,0.453960396039604,F,High School,Single,Less than $40K,Blue,30-49,Baixa,1,-0.9317488292557264,1.818709055144818
1,44,2,35,3,3,3,34516.0,0,34516.0,0.767,2227,44,0.63,0.0,50.61363636363637,1.2571428571428571,63.62857142857143,0.0,1.0,F,High School,Unknown,Unknown,Gold,30-49,Baixa,0,1.4993365214859615,-3.704526263084891
0,56,2,47,5,2,1,5261.0,1966,3295.0,0.672,4448,86,0.792,0.374,51.72093023255814,1.8297872340425527,94.63829787234044,0.3736932142178293,0.6263067857821707,F,Uneducated,Single,Unknown,Blue,50-69,Baixa,1,-1.0233456792392943,0.651401828355776
0,43,3,31,3,3,1,2692.0,2039,653.0,0.853,4622,73,0.78,0.757,63.31506849315068,2.3548387096774195,149.09677419354838,0.7574294205052006,0.2425705794947994,F,High School,Married,Unknown,Blue,30-49,Baixa,1,-1.3727670455711285,3.2099193126383017
0,49,3,36,5,2,1,1994.0,0,1994.0,0.829,4434,69,0.568,0.0,64.26086956521739,1.9166666666666667,123.16666666666669,0.0,1.0,F,Post-Graduate,Married,$40K - $60K,Blue,30-49,Média,0,0.6353707291974866,-1.2102477520476416
0,44,3,37,5,2,3,3290.0,0,3290.0,0.841,4780,84,0.615,0.0,56.90476190476191,2.27027027027027,129.1891891891892,0.0,1.0,M,Graduate,Divorced,$60K - $80K,Blue,30-49,Alta,0,0.9778847334195406,-1.0813487344077641
0,52,5,41,4,2,3,3035.0,1960,1075.0,0.566,4104,79,0.927,0.646,51.9493670886076,1.9268292682926829,100.09756097560977,0.6457990115321252,0.3542009884678748,F,Graduate,Single,$40K - $60K,Blue,50-69,Média,1,-1.7751029484393548,1.9109210318335608
0,37,2,36,4,3,1,2407.0,1552,855.0,0.62,4983,86,0.755,0.645,57.94186046511628,2.388888888888889,138.41666666666666,0.6447860407145825,0.3552139592854175,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,1,-0.9837327217875615,2.591123865522732
1,47,3,35,6,3,2,1781.0,0,1781.0,0.693,2196,35,0.75,0.0,62.74285714285714,1.0,62.74285714285714,0.0,1.0,F,College,Married,Less than $40K,Blue,30-49,Baixa,0,-0.6761690808316249,-2.2681042805868614
1,40,1,28,5,2,3,3680.0,0,3680.0,0.729,2725,41,0.577,0.0,66.46341463414635,1.4642857142857142,97.32142857142856,0.0,1.0,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,0,0.0999732357988554,-1.8186368429575617
1,48,4,36,4,3,3,2740.0,2425,315.0,0.816,2431,46,0.394,0.885,52.84782608695652,1.2777777777777777,67.52777777777777,0.885036496350365,0.114963503649635,F,Unknown,Married,Less than $40K,Blue,30-49,Baixa,1,-3.4750264589469726,2.2917040571902536
0,42,2,31,4,6,3,4311.0,822,3489.0,0.722,4965,94,0.541,0.191,52.819148936170215,3.032258064516129,160.16129032258064,0.1906750173973556,0.8093249826026444,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,0,0.8233552095259553,0.3655786480665762
0,42,3,32,5,3,3,1931.0,1297,634.0,1.037,4693,66,0.833,0.672,71.10606060606061,2.0625,146.65625,0.6716727084412222,0.3283272915587778,F,High School,Single,Less than $40K,Blue,30-49,Baixa,1,-1.359000467269134,2.3227391795989165
0,59,0,36,5,3,3,3604.0,1483,2121.0,0.597,4576,87,0.706,0.411,52.59770114942529,2.4166666666666665,127.11111111111111,0.4114872364039955,0.5885127635960045,M,Graduate,Single,Less than $40K,Blue,50-69,Baixa,1,-0.8435081726108311,0.9260804606594185
0,47,2,34,6,2,2,2190.0,0,2190.0,0.63,4416,68,0.581,0.0,64.94117647058823,2.0,129.88235294117646,0.0,1.0,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,0,0.5700675744050073,-1.2859801805793583
0,56,2,36,3,1,2,8438.0,1825,6613.0,0.589,4798,89,0.712,0.216,53.91011235955056,2.4722222222222223,133.27777777777777,0.2162834794975112,0.7837165205024887,F,Uneducated,Unknown,Less than $40K,Blue,50-69,Baixa,0,0.4549476370349286,0.35687334316043184
0,46,3,36,3,2,3,3413.0,2372,1041.0,0.7,5029,86,0.792,0.695,58.47674418604651,2.388888888888889,139.69444444444446,0.6949897450922942,0.3050102549077058,F,High School,Married,$40K - $60K,Blue,30-49,Média,1,-1.2320214887841292,2.890626079037865
0,26,0,14,3,2,1,2163.0,1942,221.0,0.582,4380,57,0.781,0.898,76.84210526315789,4.071428571428571,312.85714285714283,0.8978270920018493,0.1021729079981507,F,Graduate,Unknown,Less than $40K,Blue,<30,Baixa,1,-0.38347096868147623,5.130290615918798
0,42,1,36,4,3,1,3595.0,1904,1691.0,0.891,5025,84,0.647,0.53,59.82142857142857,2.333333333333333,139.58333333333334,0.529624478442281,0.470375521557719,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,1,-0.7302634517993519,2.114104622552064
0,47,1,41,5,3,3,9036.0,1080,7956.0,0.742,4500,83,0.66,0.12,54.21686746987952,2.024390243902439,109.7560975609756,0.1195219123505976,0.8804780876494024,M,Graduate,Married,$120K +,Blue,30-49,Alta,0,0.329376869191175,-0.801765634044762
0,48,2,31,5,1,1,2315.0,1565,750.0,0.873,4828,90,0.8,0.676,53.644444444444446,2.903225806451613,155.74193548387098,0.6760259179265659,0.3239740820734341,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1,-0.9911131501391119,2.947029296852307
0,44,4,27,4,3,2,34516.0,1043,33473.0,0.69,4654,59,0.639,0.03,78.88135593220339,2.185185185185185,172.37037037037038,0.0302178699733456,0.9697821300266544,M,Uneducated,Married,$80K - $120K,Silver,30-49,Alta,0,2.7767621540717826,-1.9578771955191994
0,56,3,37,6,1,3,4008.0,1650,2358.0,1.0,5429,71,0.732,0.412,76.46478873239437,1.9189189189189189,146.72972972972974,0.4116766467065868,0.5883233532934131,F,High School,Married,Less than $40K,Blue,50-69,Baixa,1,-0.6780626138661395,1.0527202698083153
0,43,3,30,6,2,3,3143.0,2517,626.0,0.959,5409,79,0.881,0.801,68.46835443037975,2.6333333333333333,180.3,0.8008272351256761,0.1991727648743239,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1,-1.4685409165452936,3.674868626161354
1,40,3,27,4,2,3,3427.0,0,3427.0,0.5,2625,63,0.5,0.0,41.66666666666666,2.333333333333333,97.22222222222224,0.0,1.0,M,Uneducated,Single,$80K - $120K,Blue,30-49,Alta,0,0.48630672580064,-1.4978523566844928
0,38,3,28,6,2,2,2699.0,564,2135.0,0.683,4813,78,0.814,0.209,61.70512820512821,2.7857142857142856,171.89285714285714,0.208966283808818,0.7910337161911819,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0,0.6434445996266104,0.5491905331722973
0,40,2,36,6,2,2,1538.0,0,1538.0,0.706,4884,79,0.881,0.0,61.822784810126585,2.1944444444444446,135.66666666666666,0.0,1.0,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0,0.8656631723310468,-0.8488717784218701
0,48,3,36,4,2,2,5573.0,1238,4335.0,0.624,4348,90,0.837,0.222,48.31111111111111,2.5,120.77777777777776,0.2221424726359232,0.7778575273640768,F,Graduate,Married,$40K - $60K,Blue,30-49,Média,0,0.27003513667757784,0.3104649377979212
0,46,3,35,5,3,2,2570.0,1764,806.0,0.786,4442,85,0.771,0.686,52.25882352941176,2.4285714285714284,126.91428571428573,0.6863813229571984,0.3136186770428015,M,High School,Unknown,$80K - $120K,Blue,30-49,Alta,1,-1.5071874974542405,2.524896114162947
0,43,2,30,4,2,1,18008.0,2517,15491.0,0.775,2659,55,0.833,0.14,48.345454545454544,1.8333333333333333,88.63333333333334,0.1397712127943136,0.8602287872056864,M,High School,Unknown,$80K - $120K,Blue,30-49,Alta,0,0.20123183241212975,-0.7148139181411126
1,52,0,39,5,3,3,34516.0,216,34300.0,0.556,2395,47,0.306,0.006,50.95744680851064,1.205128205128205,61.41025641025641,0.0062579673195039,0.993742032680496,M,High School,Single,$120K +,Blue,50-69,Alta,0,0.9991424312967113,-4.02139007877011
0,49,4,36,3,2,3,13483.0,2517,10966.0,0.733,3427,72,0.6,0.187,47.59722222222222,2.0,95.19444444444444,0.1866795223614922,0.8133204776385078,F,Uneducated,Married,Unknown,Blue,30-49,Baixa,0,0.07810103290466944,-0.3665473416281949
0,49,3,42,4,2,3,4349.0,1400,2949.0,0.641,4694,84,0.75,0.322,55.88095238095238,2.0,111.76190476190476,0.3219130834674638,0.6780869165325362,F,Graduate,Single,Unknown,Blue,30-49,Baixa,1,-0.4116267503254061,0.46430785816266307
0,42,3,36,4,1,3,11698.0,1060,10638.0,1.282,3539,81,0.929,0.091,43.69135802469136,2.25,98.30555555555556,0.0906137801333561,0.909386219866644,M,College,Single,$60K - $80K,Blue,30-49,Alta,0,0.7621407720406544,-0.7015262961623568
